提供機關名稱,資料集名稱,瀏覽次數,下載次數,資料集評分,上架日期
高雄市政府地政局,高雄市六龜區107年公告地價,72,5,,2019/04/03
高雄市政府地政局,高雄市甲仙區107年公告地價,78,2,,2019/04/03
高雄市政府地政局,高雄市美濃區107年公告地價,86,0,,2019/04/03
高雄市政府地政局,高雄市旗山區107年公告地價,77,1,,2019/04/03
高雄市政府地政局,高雄市梓官區107年公告地價,78,0,,2019/04/03
高雄市政府地政局,高雄市彌陀區107年公告地價,68,2,,2019/04/03
高雄市政府地政局,高雄市永安區107年公告地價,74,0,,2019/04/03
高雄市政府地政局,高雄市茄萣區107年公告地價,77,2,,2019/04/03
高雄市政府地政局,高雄市湖內區107年公告地價,70,0,,2019/04/03
高雄市政府地政局,高雄市路竹區107年公告地價,68,0,,2019/04/03
高雄市政府地政局,高雄市阿蓮區107年公告地價,66,1,,2019/04/03
高雄市政府地政局,高雄市田寮區107年公告地價,69,2,,2019/04/03
高雄市政府地政局,高雄市燕巢區107年公告地價,71,1,,2019/04/03
高雄市政府地政局,高雄市橋頭區107年公告地價,69,2,,2019/04/03
高雄市政府地政局,高雄市岡山區107年公告地價,82,9,,2019/04/03
高雄市政府地政局,高雄市鳥松區107年公告地價,72,0,,2019/04/03
高雄市政府地政局,高雄市仁武區107年公告地價,71,1,,2019/04/03
高雄市政府地政局,高雄市大社區107年公告地價,81,5,,2019/04/03
高雄市政府地政局,高雄市大樹區107年公告地價,73,1,,2019/04/03
高雄市政府地政局,高雄市大寮區107年公告地價,78,1,,2019/04/03
高雄市政府地政局,高雄市林園區107年公告地價,72,2,,2019/04/03
高雄市政府地政局,高雄市鳳山區107年公告地價,69,2,,2019/04/03
高雄市政府地政局,高雄市小港區107年公告地價,75,1,,2019/04/03
高雄市政府地政局,高雄市旗津區107年公告地價,78,5,,2019/04/03
高雄市政府地政局,高雄市前鎮區107年公告地價,80,4,,2019/04/03
高雄市政府地政局,高雄市苓雅區107年公告地價,66,1,,2019/04/03
高雄市政府地政局,高雄市前金區107年公告地價,76,2,,2019/04/03
高雄市政府地政局,高雄市新興區107年公告地價,78,0,,2019/04/03
高雄市政府農業局,108年1月份高雄市疫病蟲害主動調查監測-瓜實蠅蟲數資料,79,3,,2019/04/03
高雄市政府農業局,108年3月份高雄市疫病蟲害主動調查監測-小黃薊馬蟲數資料,79,1,,2019/04/02
高雄市政府農業局,108年2月份高雄市疫病蟲害主動調查監測-小黃薊馬蟲數資料,72,0,,2019/04/02
高雄市政府農業局,108年1月份高雄市疫病蟲害主動調查監測-小黃薊馬蟲數資料,78,1,,2019/04/02
高雄市政府農業局,108年3月份高雄市疫病蟲害主動調查監測-東方果實蠅蟲數資料表,80,1,,2019/04/02
高雄市政府農業局,108年1月份高雄市疫病蟲害主動調查監測-東方果實蠅蟲數資料,77,6,,2019/03/27
高雄市政府農業局,108年2月份高雄市疫病蟲害主動調查監測-瓜實蠅蟲數資料,76,2,,2019/03/27
高雄高等行政法院,"高雄高等行政法院108年3月會計月報 ",64,5,,2019/04/08
臺灣臺東地方法院,臺灣臺東地方法院108年3月份會計月報(XML),62,2,,2019/04/09
公務人員保障暨培訓委員會,公務人員保障暨培訓委員會107年度單位決算,66,2,,2019/04/09
行政院主計總處,108年度中央政府總預算-人工表,86,15,,2019/04/16
公務人員保障暨培訓委員會,公務人員保障暨培訓委員會108年3月會計月報,59,0,,2019/04/09
行政院主計總處,108年度中央政府總預算-分析表,110,8,,2019/04/16
行政院主計總處,108年度中央政府總預算-參考表,60,2,,2019/04/16
行政院主計總處,108年度中央政府總預算-簡明表,61,1,,2019/04/16
行政院主計總處,108年度中央政府總預算-預算表,79,4,,2019/04/16
司法院,108年2月司法院及所屬各級法院之終結案件資料與欄位說明,163,74,100,2019/04/11
衛生福利部國民健康署,國民健康署公款補(捐)助情形季報表(108年),104,24,,2019/04/09
財政部財政資訊中心,財政資訊中心107年度會計報告(月報),81,2,,2019/04/09
財政部財政資訊中心,財政資訊中心108年度會計報告(月報),94,0,,2019/04/09
臺南市政府環境保護局,臺南市公害陳情案件受理統計,82,14,,2019/04/09
臺南市政府環境保護局,臺南市噪音監測站基本資料,100,11,40,2019/04/09
新竹縣政府稅捐稽徵局,新竹縣108年第1季契稅查定季報表,75,8,,2019/04/09
總統府,總統府107年度單位決算,82,6,,2019/04/15
行政院農業委員會,107年度行政院農業委員會茶業改良場單位決算,70,12,,2019/04/10
臺中高等行政法院,臺中高等行政法院108年3月份會計月報,60,1,,2019/04/10
行政院農業委員會,108年度行政院農業委員會茶業改良場會計報告,70,5,,2019/04/10
苗栗縣政府,苗栗縣政府暨苗栗縣轄鄉鎮市公所截至108年3月底止公共債務情形,69,12,,2019/04/10
臺灣高等法院花蓮分院,臺灣高等法院花蓮分院108年度03月份會計月報(XML),61,2,,2019/04/10
臺灣港務股份有限公司,高雄港區碼頭設施,134,35,,2019/04/10
臺灣宜蘭地方法院,臺灣宜蘭地方法院108年度3月份會計月報,45,0,,2019/04/10
財政部國庫署,財政部國庫署107年單位決算書,62,2,,2019/04/10
臺灣苗栗地方法院," 臺灣苗栗地方法院-108年3月會計報告",66,0,,2019/04/10
臺灣臺南地方法院,108年3月臺灣臺南地方法院會計報告,62,1,,2019/04/10
行政院農業委員會,108年度行政院農業委員會桃園區農業改良場會計月報,68,1,,2019/04/10
臺灣基隆地方法院,臺灣基隆地方法院108年3月份會計月報,57,1,,2019/04/10
臺灣高雄地方法院,臺灣高雄地方法院108年度3月份會計月報,64,1,,2019/04/10
基隆市政府地政處,108年度3月基隆市土地建物登記管理資料,75,3,,2019/04/10
臺北市商業處,"臺北美食環遊世界 推薦餐廳名單",380,183,,2019/04/10
高雄市政府農業局,高雄市GMP動物用藥廠名冊,86,1,,2019/04/08
原住民族委員會,原住民族委員會單位預算108年03月份會計月報1,72,6,,2019/04/11
臺南市政府農業局,農產品產銷履歷清冊,85,13,,2019/04/09
臺灣高雄少年及家事法院,臺灣高雄少年及家事法院108年3月份會計月報,48,3,,2019/04/11
新北市政府警察局,107年新北市交通違規取締統計,187,98,100,2019/04/11
臺中市政府警察局,臺中市政府警察局107年11月份交通事故資料,172,55,,2019/04/11
新北市政府地政局,不動產實價登錄資訊-租賃案件-板橋區,77,20,,2016/11/03
臺中市政府警察局,臺中市政府警察局108年1月份交通事故資料,247,79,,2019/04/11
新北市政府地政局,不動產實價登錄資訊-租賃案件-三重區,58,2,,2016/11/03
新北市政府地政局,不動產實價登錄資訊-租賃案件-新莊區,65,7,,2016/11/03
新北市政府地政局,不動產實價登錄資訊-買賣案件-八里區,64,2,,2016/11/03
新北市政府地政局,不動產實價登錄資訊-買賣案件-貢寮區,46,0,,2016/11/03
新北市政府地政局,不動產實價登錄資訊-租賃案件-土城區,55,3,,2016/11/03
新北市政府地政局,不動產實價登錄資訊-買賣案件-三芝區,60,0,,2016/11/03
新北市政府地政局,不動產實價登錄資訊-買賣案件-萬里區,68,2,,2016/11/03
新北市政府地政局,不動產實價登錄資訊-買賣案件-五股區,64,1,,2016/11/03
新北市政府地政局,不動產實價登錄資訊-租賃案件-新店區,64,7,,2016/11/03
國史館,國史館108年3月會計月報,58,0,,2019/04/11
國史館,國史館108年3月特別預算會計月報,61,0,,2019/04/11
警政署,國道公路警察局交流道區重點違規錄影地點,172,68,100,2019/04/11
警政署,國道公路警察局闖紅燈照相地點,173,61,100,2019/04/11
警政署,雪山隧道自動化科技執法系統設置地點,99,28,100,2019/04/11
金融監督管理委員會,金融監督管理委員會會計月報(108年),77,0,,2019/04/11
高雄市政府消防局,105年高雄市火災出動人員、車輛、船艇、直升機報表,79,6,,2019/04/11
高雄市政府消防局,106年高雄市火災出動人員、車輛、船艇、直升機報表,76,4,,2019/04/11
高雄市政府消防局,107年高雄市火災出動人員、車輛、船艇、直升機報表,68,4,,2019/04/11
高雄市政府消防局,107年高雄市政府消防局他案件統計表_以行政區作統計,78,6,,2019/04/11
高雄市政府消防局,107年高雄市政府消防局其他案件統計表_以分隊作統計,70,0,,2019/04/11
高雄市政府消防局,107年高雄市火災搶救暨緊急救護日報表_以分隊作統計,86,9,,2019/04/11
高雄市政府消防局,106年高雄市火災搶救暨緊急救護日報表_以分隊作統計,78,1,,2019/04/11
高雄市政府消防局,107年高雄市火災搶救暨緊急救護日報表_以行政區作統計,84,6,,2019/04/11
高雄市政府消防局,106年高雄市火災搶救暨緊急救護日報表_以行政區作統計,70,0,,2019/04/11
高雄市政府消防局,107年高雄市政府消防局報案情形統計表,76,6,,2019/04/11
高雄市政府消防局,106年高雄市政府消防局報案情形統計表,81,3,,2019/04/11
高雄市政府消防局,106年高雄市政府消防局他案件統計表_以行政區作統計,74,3,,2019/04/11
高雄市政府消防局,106年高雄市政府消防局其他案件統計表_以分隊作統計,65,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(法定預算)-作業基金收支餘絀綜計表(依收支科目分列),71,1,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(預算案)-作業基金收支餘絀綜計表(依基金別分列),68,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(預算案)-營業基金損益綜計表(依機關別分列),78,2,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(預算案)-作業基金餘絀撥補綜計表(依基金別分列),72,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(預算案)-作業基金餘絀撥補綜計表(依撥補項目分列),64,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(預算案)-作業基金收支餘絀綜計表(依收支科目分列),69,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(預算案)-營業基金資本增減綜計表,67,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(預算案)-營業基金固定資產建設改良擴充與資金來源綜計表,70,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(預算案)-作業基金現金流量綜計表(依現金流量項目分列),70,0,,2019/04/11
高雄市政府農業局,108年2月份高雄市疫病蟲害主動調查監測-東方果實蠅蟲數資料表,75,1,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(預算案)-營業基金盈虧撥補綜計表(依機關別分列),71,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(預算案)-營業基金現金流量項目分列(依機關別分列),70,1,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(預算案)-作業基金現金流量綜計表(依基金別分列),69,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(預算案)-營業基金現金流量綜計表(依現金流量項目分列),70,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(預算案)-營業基金盈虧撥補綜計表(依撥補項目分列),68,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(預算案)-特別收入基金現金流量綜計表(依基金別分列),72,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(預算案)-特別收入基金現金流量綜計表(依現金流量項目分列),87,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(預算案)-營業基金損益綜計表(依收支科目分列),75,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(法定預算)-特別收入基金現金流量綜計表(依基金別分列),66,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(法定預算)-特別收入基金現金流量綜計表(依現金流量項目分列),64,1,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(法定預算)-特別收入基金基金來源、用途及餘絀綜計表,69,0,,2019/04/11
高雄市政府農業局,108年4月份高雄市疫病蟲害主動調查監測-瓜實蠅蟲數資料,78,2,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(法定預算)-作業基金現金流量綜計表(依基金別分列),73,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(法定預算)-作業基金現金流量綜計表(依現金流量項目分列),66,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(法定預算)-作業基金餘絀撥補綜計表(依基金別分列),68,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(法定預算)-作業基金餘絀撥補綜計表(依撥補項目分列),68,0,,2019/04/11
高雄市政府農業局,108年4月份高雄市疫病蟲害主動調查監測-東方果實蠅蟲數資料表,76,1,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(法定預算)-營業基金資本增減綜計表,71,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(法定預算)-營業基金固定資產建設改良擴充與資金來源綜計表,74,0,,2019/04/11
高雄市政府主計處,108年度雄市總預算附屬單位預算及綜計表(法定預算)-營業基金現金流量項目分列(依機關別分列),63,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(法定預算)-營業基金現金流量綜計表(依現金流量項目分列),69,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(法定預算)-營業基金盈虧撥補綜計表(依機關別分列),77,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(法定預算)-營業基金盈虧撥補綜計表(依撥補項目分列),76,1,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(法定預算)-營業基金損益綜計表(依機關別分列),67,0,,2019/04/11
高雄市政府主計處,108年度高雄市總預算附屬單位預算及綜計表(法定預算)-營業基金損益綜計表(依收支科目分列),73,0,,2019/04/11
